Место,Дата,Номер,Продукт,Категория,Цена,Количество
Трамвай,2020-09-28,209261700,Мусорные пакеты,Дом,9050,3
Трамвай,2020-09-28,209261700,Мусорные пакеты,Дом,9050,3
Мячик,2020-09-30,494840299,Молоко,Еда,6700,3
Мячик,2020-09-30,494840299,Мусорные пакеты,Дом,9050,3
Мячик,2020-09-30,494840299,Яблоки,Еда,6550,1
Мячик,2020-09-30,494840299,Чернила,Работа,2200,2
Мячик,2020-09-30,494840299,Мусорные пакеты,Дом,9050,1
Мячик,2020-09-30,494840299,Бананы,Вкусняшка,7000,2
Мячик,2020-09-30,494840299,Молочный шоколад,Вкусняшка,6900,1
Мячик,2020-09-30,494840299,Гвозди,Дом,5000,2
Трамвай,2020-09-30,54073305,Чернила,Работа,2200,3
Трамвай,2020-09-30,54073305,Чернила,Работа,2200,2
Трамвай,2020-09-30,54073305,Чернила,Работа,2200,2
Трамвай,2020-09-30,54073305,Черешня,Вкусняшки,15000,2
Трамвай,2020-09-30,847668789,Мусорные пакеты,Дом,9050,3
Трамвай,2020-09-30,847668789,Хлеб,Еда,7500,3
Диски,2020-09-30,879118372,Бананы,Вкусняшка,7000,3
Диски,2020-09-30,879118372,Молочный шоколад,Вкусняшка,6900,3
Диски,2020-09-30,879118372,Хлеб,Еда,7500,1
Диски,2020-09-30,879118372,Бананы,Вкусняшка,7000,2
Диски,2020-09-30,879118372,Бумага туалетная,Дом,7000,2
Диски,2020-09-30,879118372,Яблоки,Еда,6550,1
Диски,2020-09-30,879118372,Гвозди,Дом,5000,1
Четвёрочка,2020-10-01,77678095,Яблоки,Еда,6550,3
Четвёрочка,2020-10-01,77678095,Молоко,Еда,6700,3
Четвёрочка,2020-10-01,77678095,Яблоки,Еда,6550,3
Четвёрочка,2020-10-01,77678095,Бумага туалетная,Дом,7000,3
Четвёрочка,2020-10-01,77678095,Молочный шоколад,Вкусняшка,6900,2
Четвёрочка,2020-10-01,77678095,Молоко,Еда,6700,1
Трамвай,2020-10-02,413600015,Сосиски молочные,Еда,20000,2
Трамвай,2020-10-02,413600015,Бумага,Работа,7750,1
Трамвай,2020-10-02,413600015,Молочный шоколад,Вкусняшка,6900,2
Трамвай,2020-10-02,413600015,Мусорные пакеты,Дом,9050,1
Мячик,2020-10-02,646295530,Мусорные пакеты,Дом,9050,1
Мячик,2020-10-02,646295530,Яблоки,Еда,6550,1
Мячик,2020-10-02,646295530,Яблоки,Еда,6550,2
Мячик,2020-10-02,646295530,Молочный шоколад,Вкусняшка,6900,2
Диски,2020-10-03,421486677,Чернила,Работа,2200,2
Диски,2020-10-03,421486677,Чернила,Работа,2200,2
Диски,2020-10-03,421486677,Мусорные пакеты,Дом,9050,2
Диски,2020-10-03,421486677,Молочный шоколад,Вкусняшка,6900,1
Диски,2020-10-03,421486677,Хлеб,Еда,7500,3
Диски,2020-10-03,421486677,Яйца,Еда,5950,3
Диски,2020-10-03,421486677,Бумага туалетная,Дом,7000,3
Диски,2020-10-03,421486677,Яблоки,Еда,6550,1
Трамвай,2020-10-04,169625039,Яблоки,Еда,6550,1
Трамвай,2020-10-04,169625039,Бананы,Вкусняшка,7000,1
Трамвай,2020-10-05,15654191,Молочный шоколад,Вкусняшка,6900,1
Трамвай,2020-10-05,15654191,Молоко,Еда,6700,3
Трамвай,2020-10-05,15654191,Молоко,Еда,6700,1
Трамвай,2020-10-05,15654191,Чернила,Работа,2200,1
Трамвай,2020-10-05,15654191,Мусорные пакеты,Дом,9050,3
Трамвай,2020-10-05,15654191,Мусорные пакеты,Дом,9050,1
Трамвай,2020-10-05,15654191,Чернила,Работа,2200,1
Трамвай,2020-10-05,15654191,Бумага туалетная,Дом,7000,1
Трамвай,2020-10-05,15654191,Яйца,Еда,5950,3
Диски,2020-10-05,490414435,Бананы,Вкусняшка,7000,1
Диски,2020-10-05,490414435,Яблоки,Еда,6550,1
Диски,2020-10-05,490414435,Бумага туалетная,Дом,7000,1
Диски,2020-10-05,490414435,Молочный шоколад,Вкусняшка,6900,1
Диски,2020-10-05,490414435,Мусорные пакеты,Дом,9050,2
Тупичок,2020-10-05,988943881,Мусорные пакеты,Дом,9050,2
Тупичок,2020-10-05,988943881,Гвозди,Дом,5000,2
Тупичок,2020-10-05,988943881,Молочный шоколад,Вкусняшка,6900,2
Тупичок,2020-10-05,988943881,Мусорные пакеты,Дом,9050,1
Трамвай,2020-10-05,191253239,Молочный шоколад,Вкусняшка,6900,1
Трамвай,2020-10-05,191253239,Яблоки,Еда,6550,1
Трамвай,2020-10-05,191253239,Бананы,Вкусняшка,7000,2
Трамвай,2020-10-05,191253239,Молоко,Еда,6700,2
Трамвай,2020-10-05,191253239,Яйца,Еда,5950,3
Трамвай,2020-10-05,191253239,Черешня,Вкусняшки,15000,3
Трамвай,2020-10-05,191253239,Сосиски молочные,Еда,20000,2
Трамвай,2020-10-05,191253239,Яйца,Еда,5950,1
Трамвай,2020-10-05,191253239,Яблоки,Еда,6550,3
Диски,2020-10-06,536376169,Молоко,Еда,6700,3
Диски,2020-10-06,536376169,Мусорные пакеты,Дом,9050,3
Тупичок,2020-10-07,905831020,Яблоки,Еда,6550,3
Тупичок,2020-10-07,905831020,Сосиски молочные,Еда,20000,3
Тупичок,2020-10-07,905831020,Бумага,Работа,7750,3
Тупичок,2020-10-07,905831020,Мусорные пакеты,Дом,9050,2
Тупичок,2020-10-07,905831020,Чернила,Работа,2200,1
Тупичок,2020-10-07,905831020,Мусорные пакеты,Дом,9050,3
Тупичок,2020-10-07,905831020,Бумага,Работа,7750,3
Тупичок,2020-10-07,905831020,Сосиски молочные,Еда,20000,2
Тупичок,2020-10-07,905831020,Черешня,Вкусняшки,15000,3
Тупичок,2020-10-07,905831020,Мусорные пакеты,Дом,9050,2
Трамвай,2020-10-08,734001505,Молочный шоколад,Вкусняшка,6900,3
Трамвай,2020-10-08,734001505,Мусорные пакеты,Дом,9050,3
Трамвай,2020-10-08,734001505,Мусорные пакеты,Дом,9050,2
Трамвай,2020-10-08,734001505,Молоко,Еда,6700,2
Трамвай,2020-10-08,734001505,Бананы,Вкусняшка,7000,3
Трамвай,2020-10-08,734001505,Бумага туалетная,Дом,7000,1
Трамвай,2020-10-08,734001505,Яблоки,Еда,6550,3
Трамвай,2020-10-08,734001505,Гвозди,Дом,5000,2
Трамвай,2020-10-10,92357536,Хлеб,Еда,7500,3
Трамвай,2020-10-10,92357536,Черешня,Вкусняшки,15000,3
Трамвай,2020-10-10,92357536,Бананы,Вкусняшка,7000,2
Трамвай,2020-10-10,92357536,Бумага туалетная,Дом,7000,2
Трамвай,2020-10-10,92357536,Молочный шоколад,Вкусняшка,6900,1
Трамвай,2020-10-10,92357536,Бумага туалетная,Дом,7000,1
Трамвай,2020-10-10,183177788,Яйца,Еда,5950,2
Трамвай,2020-10-10,183177788,Чернила,Работа,2200,1
Трамвай,2020-10-10,183177788,Яйца,Еда,5950,2
Трамвай,2020-10-10,183177788,Мусорные пакеты,Дом,9050,3
Трамвай,2020-10-10,183177788,Мусорные пакеты,Дом,9050,3
Диски,2020-10-11,578646766,Яблоки,Еда,6550,1
Диски,2020-10-11,578646766,Бумага,Работа,7750,1
Диски,2020-10-11,578646766,Бумага,Работа,7750,2
Диски,2020-10-11,578646766,Сосиски молочные,Еда,20000,3
Диски,2020-10-11,578646766,Сосиски молочные,Еда,20000,2
Тупичок,2020-10-11,699931713,Молочный шоколад,Вкусняшка,6900,3
Тупичок,2020-10-11,699931713,Молоко,Еда,6700,1
Тупичок,2020-10-11,699931713,Яйца,Еда,5950,3
Тупичок,2020-10-11,699931713,Яйца,Еда,5950,2
Тупичок,2020-10-11,699931713,Хлеб,Еда,7500,2
Тупичок,2020-10-11,699931713,Бумага,Работа,7750,3
Тупичок,2020-10-11,699931713,Молочный шоколад,Вкусняшка,6900,1
Тупичок,2020-10-11,699931713,Гвозди,Дом,5000,1
Тупичок,2020-10-11,699931713,Мусорные пакеты,Дом,9050,2
Тупичок,2020-10-11,699931713,Черешня,Вкусняшки,15000,2
Мячик,2020-10-11,590065162,Черешня,Вкусняшки,15000,1
Мячик,2020-10-11,590065162,Чернила,Работа,2200,1
Мячик,2020-10-11,590065162,Сосиски молочные,Еда,20000,1
Мячик,2020-10-11,590065162,Молочный шоколад,Вкусняшка,6900,2
Мячик,2020-10-11,590065162,Бумага туалетная,Дом,7000,2
Мячик,2020-10-11,590065162,Яйца,Еда,5950,2
Мячик,2020-10-11,590065162,Бананы,Вкусняшка,7000,2
Мячик,2020-10-11,590065162,Бумага туалетная,Дом,7000,1
Мячик,2020-10-11,590065162,Бумага,Работа,7750,3
Диски,2020-10-11,77761659,Бумага туалетная,Дом,7000,3
Диски,2020-10-11,77761659,Черешня,Вкусняшки,15000,2
Диски,2020-10-11,77761659,Бананы,Вкусняшка,7000,2
Диски,2020-10-11,77761659,Молочный шоколад,Вкусняшка,6900,1
Диски,2020-10-11,77761659,Бананы,Вкусняшка,7000,3
Диски,2020-10-12,273474590,Молочный шоколад,Вкусняшка,6900,3
Диски,2020-10-12,273474590,Бумага туалетная,Дом,7000,1
Диски,2020-10-12,273474590,Бумага,Работа,7750,3
Диски,2020-10-12,273474590,Молочный шоколад,Вкусняшка,6900,3
Диски,2020-10-12,273474590,Мусорные пакеты,Дом,9050,1
Диски,2020-10-12,273474590,Бумага туалетная,Дом,7000,2
Трамвай,2020-10-13,21776492,Бананы,Вкусняшка,7000,3
Трамвай,2020-10-13,21776492,Хлеб,Еда,7500,3
Трамвай,2020-10-13,21776492,Молоко,Еда,6700,1
Трамвай,2020-10-13,21776492,Молочный шоколад,Вкусняшка,6900,1
Трамвай,2020-10-13,21776492,Гвозди,Дом,5000,3
Трамвай,2020-10-13,21776492,Черешня,Вкусняшки,15000,1
Трамвай,2020-10-13,21776492,Яблоки,Еда,6550,3
Трамвай,2020-10-13,21776492,Яблоки,Еда,6550,2
Четвёрочка,2020-10-13,309204038,Молочный шоколад,Вкусняшка,6900,1
Четвёрочка,2020-10-13,309204038,Мусорные пакеты,Дом,9050,3
Четвёрочка,2020-10-13,309204038,Хлеб,Еда,7500,2
Четвёрочка,2020-10-13,309204038,Бумага туалетная,Дом,7000,3
Четвёрочка,2020-10-13,309204038,Бумага,Работа,7750,1
Четвёрочка,2020-10-13,309204038,Чернила,Работа,2200,1
Четвёрочка,2020-10-13,309204038,Черешня,Вкусняшки,15000,2
Диски,2020-10-13,793289549,Мусорные пакеты,Дом,9050,1
Диски,2020-10-13,793289549,Бумага туалетная,Дом,7000,3
Диски,2020-10-13,120395014,Бумага туалетная,Дом,7000,3
Диски,2020-10-13,120395014,Чернила,Работа,2200,3
Диски,2020-10-13,120395014,Бананы,Вкусняшка,7000,3
Диски,2020-10-13,120395014,Молочный шоколад,Вкусняшка,6900,2
Диски,2020-10-13,120395014,Яйца,Еда,5950,1
Диски,2020-10-13,120395014,Яйца,Еда,5950,3
Диски,2020-10-13,120395014,Черешня,Вкусняшки,15000,3
Диски,2020-10-13,120395014,Чернила,Работа,2200,1
Трамвай,2020-10-13,203745266,Яблоки,Еда,6550,2
Трамвай,2020-10-13,203745266,Сосиски молочные,Еда,20000,3
Трамвай,2020-10-13,203745266,Сосиски молочные,Еда,20000,3
Трамвай,2020-10-13,203745266,Сосиски молочные,Еда,20000,3
Трамвай,2020-10-13,203745266,Яблоки,Еда,6550,2
Трамвай,2020-10-13,203745266,Гвозди,Дом,5000,3
Трамвай,2020-10-13,203745266,Сосиски молочные,Еда,20000,2
Диски,2020-10-15,751349834,Чернила,Работа,2200,1
Диски,2020-10-15,751349834,Бумага,Работа,7750,3
Диски,2020-10-15,751349834,Чернила,Работа,2200,1
Диски,2020-10-15,751349834,Хлеб,Еда,7500,2
Диски,2020-10-15,751349834,Яйца,Еда,5950,1
Диски,2020-10-15,751349834,Бумага туалетная,Дом,7000,3
Диски,2020-10-15,751349834,Чернила,Работа,2200,1
Диски,2020-10-15,751349834,Чернила,Работа,2200,1
Диски,2020-10-15,195651629,Яблоки,Еда,6550,3
Диски,2020-10-15,195651629,Бананы,Вкусняшка,7000,1
Диски,2020-10-15,195651629,Бананы,Вкусняшка,7000,3
Диски,2020-10-15,195651629,Чернила,Работа,2200,1
Диски,2020-10-15,195651629,Яйца,Еда,5950,1
Диски,2020-10-15,195651629,Мусорные пакеты,Дом,9050,3
Диски,2020-10-16,778677412,Бананы,Вкусняшка,7000,3
Диски,2020-10-16,778677412,Черешня,Вкусняшки,15000,3
Трамвай,2020-10-18,640489022,Сосиски молочные,Еда,20000,3
Трамвай,2020-10-18,640489022,Хлеб,Еда,7500,2
Трамвай,2020-10-18,640489022,Черешня,Вкусняшки,15000,2
Диски,2020-10-18,544826682,Яйца,Еда,5950,1
Диски,2020-10-18,544826682,Бумага туалетная,Дом,7000,3
Диски,2020-10-18,544826682,Черешня,Вкусняшки,15000,1
Диски,2020-10-18,544826682,Гвозди,Дом,5000,3
Диски,2020-10-18,544826682,Чернила,Работа,2200,1
Диски,2020-10-18,544826682,Бананы,Вкусняшка,7000,3
Диски,2020-10-18,544826682,Бумага,Работа,7750,1
Четвёрочка,2020-10-19,269426194,Мусорные пакеты,Дом,9050,1
Четвёрочка,2020-10-19,269426194,Молочный шоколад,Вкусняшка,6900,1
Четвёрочка,2020-10-19,269426194,Черешня,Вкусняшки,15000,2
Четвёрочка,2020-10-19,269426194,Сосиски молочные,Еда,20000,3
Четвёрочка,2020-10-19,269426194,Яйца,Еда,5950,2
Четвёрочка,2020-10-19,269426194,Хлеб,Еда,7500,1
Четвёрочка,2020-10-19,269426194,Черешня,Вкусняшки,15000,2
